ep_rew_mean,time_elapsed,total_timesteps
,,
737,2807,145500
,,
737,2816,146000
,,
737,2826,146500
,,
737,2836,147000
,,
737,2845,147500
,,
737,2855,148000
,,
737,2865,148500
,,
737,2874,149000
,,
737,2884,149500
,,
737,2893,150000
,,
737,2903,150500
,,
737,2912,151000
,,
737,2922,151500
,,
737,2931,152000
,,
737,2941,152500
,,
737,2951,153000
,,
737,2960,153500
,,
737,2970,154000
,,
737,2979,154500
,,
737,2989,155000
,,
737,2998,155500
,,
737,3008,156000
,,
737,3018,156500
,,
737,3027,157000
,,
737,3037,157500
,,
737,3046,158000
,,
737,3056,158500
,,
737,3065,159000
,,
737,3075,159500
,,
737,3085,160000
,,
737,3095,160500
,,
737,3105,161000
,,
737,3115,161500
,,
737,3124,162000
,,
737,3134,162500
,,
737,3144,163000
,,
737,3153,163500
,,
737,3163,164000
,,
737,3172,164500
,,
737,3182,165000
,,
737,3192,165500
,,
737,3201,166000
,,
737,3211,166500
,,
737,3222,167000
,,
737,3232,167500
,,
737,3243,168000
,,
737,3253,168500
,,
737,3262,169000
,,
737,3272,169500
,,
737,3282,170000
,,
737,3291,170500
,,
737,3301,171000
,,
737,3311,171500
,,
737,3320,172000
,,
737,3330,172500
,,
737,3339,173000
,,
737,3349,173500
,,
737,3359,174000
,,
737,3369,174500
,,
737,3378,175000
,,
737,3388,175500
,,
737,3398,176000
,,
737,3407,176500
,,
737,3417,177000
,,
737,3426,177500
,,
737,3437,178000
,,
737,3447,178500
,,
737,3457,179000
,,
737,3467,179500
,,
737,3476,180000
,,
737,3486,180500
,,
737,3496,181000
,,
737,3505,181500
,,
737,3515,182000
,,
737,3525,182500
,,
737,3534,183000
,,
737,3544,183500
,,
737,3554,184000
,,
737,3563,184500
,,
737,3573,185000
,,
737,3583,185500
,,
737,3592,186000
,,
737,3602,186500
,,
737,3612,187000
,,
737,3621,187500
,,
737,3631,188000
,,
737,3640,188500
,,
737,3650,189000
,,
737,3660,189500
,,
737,3669,190000
,,
737,3679,190500
,,
737,3689,191000
,,
737,3698,191500
,,
737,3708,192000
,,
737,3717,192500
,,
737,3727,193000
,,
737,3737,193500
,,
737,3746,194000
,,
737,3756,194500
,,
737,3766,195000
,,
737,3775,195500
,,
737,3785,196000
,,
737,3795,196500
,,
737,3804,197000
,,
737,3814,197500
,,
737,3823,198000
,,
737,3833,198500
,,
737,3842,199000
,,
737,3852,199500
,,
737,3861,200000
,,
737,3871,200500
,,
737,3880,201000
,,
737,3890,201500
,,
737,3899,202000
,,
737,3909,202500
,,
737,3919,203000
,,
737,3929,203500
,,
737,3938,204000
,,
737,3948,204500
,,
737,3957,205000
,,
737,3967,205500
,,
737,3977,206000
,,
737,3986,206500
,,
737,3996,207000
,,
737,4006,207500
,,
737,4015,208000
,,
737,4025,208500
,,
737,4035,209000
,,
737,4045,209500
,,
737,4054,210000
,,
737,4064,210500
,,
737,4073,211000
,,
737,4083,211500
,,
737,4092,212000
,,
737,4102,212500
,,
737,4112,213000
,,
737,4121,213500
,,
737,4131,214000
,,
737,4140,214500
,,
737,4150,215000
,,
737,4159,215500
,,
737,4169,216000
,,
737,4179,216500
,,
737,4188,217000
,,
737,4197,217500
,,
737,4207,218000
,,
737,4217,218500
,,
737,4227,219000
,,
737,4236,219500
,,
737,4246,220000
,,
737,4255,220500
,,
737,4265,221000
,,
737,4275,221500
,,
737,4285,222000
,,
737,4295,222500
,,
737,4304,223000
,,
737,4314,223500
,,
737,4323,224000
,,
737,4333,224500
,,
737,4342,225000
,,
737,4352,225500
,,
737,4362,226000
,,
737,4371,226500
,,
737,4380,227000
,,
737,4390,227500
,,
737,4400,228000
,,
737,4409,228500
,,
737,4419,229000
,,
737,4428,229500
,,
737,4438,230000
,,
737,4448,230500
,,
737,4458,231000
,,
737,4467,231500
,,
737,4477,232000
,,
737,4486,232500
,,
737,4496,233000
,,
737,4505,233500
,,
737,4515,234000
,,
737,4524,234500
,,
737,4534,235000
,,
737,4544,235500
,,
737,4553,236000
,,
737,4562,236500
,,
737,4572,237000
,,
737,4582,237500
,,
737,4591,238000
,,
737,4601,238500
,,
737,4610,239000
,,
737,4620,239500
,,
737,4629,240000
,,
737,4639,240500
,,
737,4648,241000
,,
737,4658,241500
,,
737,4667,242000
,,
737,4677,242500
,,
737,4686,243000
,,
737,4696,243500
,,
737,4705,244000
,,
737,4715,244500
,,
737,4725,245000
,,
737,4734,245500
,,
737,4744,246000
,,
737,4753,246500
,,
737,4763,247000
,,
737,4773,247500
,,
737,4782,248000
,,
737,4792,248500
,,
737,4801,249000
,,
737,4811,249500
,,
737,4820,250000
,,
737,4830,250500
,,
737,4839,251000
,,
737,4849,251500
,,
737,4858,252000
,,
737,4868,252500
,,
737,4877,253000
,,
737,4887,253500
,,
737,4897,254000
,,
737,4907,254500
,,
737,4918,255000
,,
737,4928,255500
,,
737,4938,256000
,,
737,4947,256500
,,
737,4957,257000
,,
737,4967,257500
,,
737,4977,258000
,,
737,4987,258500
,,
737,4997,259000
,,
737,5006,259500
,,
737,5016,260000
,,
737,5025,260500
,,
737,5035,261000
,,
737,5044,261500
,,
737,5054,262000
,,
737,5064,262500
,,
737,5073,263000
,,
737,5083,263500
,,
737,5092,264000
,,
737,5102,264500
,,
737,5111,265000
,,
737,5121,265500
,,
737,5131,266000
,,
737,5140,266500
,,
737,5150,267000
,,
737,5159,267500
,,
737,5169,268000
,,
737,5179,268500
,,
737,5188,269000
,,
737,5198,269500
,,
737,5208,270000
,,
737,5217,270500
,,
737,5227,271000
,,
737,5237,271500
,,
737,5246,272000
,,
737,5256,272500
,,
737,5266,273000
,,
737,5275,273500
,,
737,5285,274000
,,
737,5295,274500
,,
737,5304,275000
,,
737,5314,275500
,,
737,5324,276000
,,
737,5333,276500
,,
737,5343,277000
,,
737,5353,277500
,,
737,5362,278000
,,
737,5372,278500
,,
737,5381,279000
,,
737,5391,279500
,,
737,5400,280000
,,
737,5410,280500
,,
737,5420,281000
,,
737,5429,281500
,,
737,5439,282000
,,
737,5448,282500
,,
737,5457,283000
,,
737,5467,283500
,,
737,5477,284000
,,
737,5487,284500
,,
737,5496,285000
,,
737,5506,285500
,,
737,5515,286000
,,
737,5525,286500
,,
737,5535,287000
,,
737,5544,287500
,,
737,5554,288000
,,
737,5563,288500
,,
737,5573,289000
,,
737,5582,289500
,,
737,5592,290000
,,
737,5602,290500
,,
737,5611,291000
,,
737,5621,291500
,,
737,5630,292000
,,
737,5640,292500
,,
737,5649,293000
,,
737,5659,293500
,,
737,5668,294000
,,
737,5678,294500
,,
737,5688,295000
,,
737,5697,295500
,,
737,5707,296000
,,
737,5716,296500
,,
737,5726,297000
,,
737,5735,297500
,,
737,5745,298000
,,
737,5754,298500
,,
737,5764,299000
,,
737,5774,299500
,,
737,5783,300000
,,
737,5793,300500
,,
737,5802,301000
,,
737,5812,301500
,,
737,5821,302000
,,
737,5831,302500
,,
737,5840,303000
,,
737,5850,303500
,,
737,5860,304000
,,
737,5869,304500
,,
737,5879,305000
,,
737,5888,305500
,,
737,5898,306000
,,
737,5907,306500
,,
737,5917,307000
,,
737,5926,307500
,,
737,5936,308000
,,
737,5945,308500
,,
737,5955,309000
,,
737,5965,309500
,,
737,5974,310000
,,
737,5984,310500
,,
737,5994,311000
,,
737,6003,311500
,,
737,6013,312000
,,
737,6022,312500
,,
737,6032,313000
,,
737,6041,313500
,,
737,6051,314000
,,
737,6060,314500
,,
737,6070,315000
,,
737,6080,315500
,,
737,6089,316000
,,
737,6099,316500
,,
737,6108,317000
,,
737,6118,317500
,,
737,6127,318000
,,
737,6137,318500
,,
737,6146,319000
,,
737,6156,319500
,,
737,6165,320000
,,
737,6175,320500
,,
737,6184,321000
,,
737,6194,321500
,,
737,6204,322000
,,
737,6213,322500
,,
737,6223,323000
,,
737,6232,323500
,,
737,6242,324000
,,
737,6252,324500
,,
737,6261,325000
,,
737,6271,325500
,,
737,6280,326000
,,
737,6290,326500
,,
737,6299,327000
,,
737,6309,327500
,,
737,6319,328000
,,
737,6328,328500
,,
737,6338,329000
,,
737,6347,329500
,,
737,6357,330000
,,
737,6367,330500
,,
737,6376,331000
,,
737,6386,331500
,,
737,6396,332000
,,
737,6405,332500
,,
737,6415,333000
,,
737,6425,333500
,,
737,6434,334000
,,
737,6444,334500
,,
737,6453,335000
,,
737,6463,335500
,,
737,6473,336000
,,
737,6482,336500
,,
737,6492,337000
,,
737,6502,337500
,,
737,6511,338000
,,
737,6520,338500
,,
737,6530,339000
,,
737,6540,339500
,,
737,6549,340000
,,
737,6559,340500
,,
737,6568,341000
,,
737,6578,341500
,,
737,6587,342000
,,
737,6597,342500
,,
737,6607,343000
,,
737,6617,343500
,,
737,6626,344000
,,
737,6636,344500
,,
737,6645,345000
,,
737,6655,345500
,,
737,6664,346000
,,
737,6674,346500
,,
737,6683,347000
,,
737,6693,347500
,,
737,6703,348000
,,
737,6712,348500
,,
737,6722,349000
,,
737,6732,349500
,,
737,6741,350000
,,
737,6751,350500
,,
737,6760,351000
,,
737,6770,351500
,,
737,6779,352000
,,
737,6789,352500
,,
737,6799,353000
,,
737,6809,353500
,,
737,6818,354000
,,
737,6828,354500
,,
737,6837,355000
,,
737,6847,355500
,,
737,6857,356000
,,
737,6866,356500
,,
737,6876,357000
,,
737,6885,357500
,,
737,6895,358000
,,
737,6905,358500
,,
737,6914,359000
,,
737,6924,359500
,,
737,6934,360000
,,
737,6943,360500
,,
737,6953,361000
,,
737,6962,361500
,,
737,6972,362000
,,
737,6982,362500
,,
737,6991,363000
,,
737,7001,363500
,,
737,7010,364000
,,
737,7020,364500
,,
737,7029,365000
,,
737,7039,365500
,,
737,7049,366000
,,
737,7058,366500
,,
737,7068,367000
,,
737,7077,367500
,,
737,7087,368000
,,
737,7097,368500
,,
737,7107,369000
,,
737,7116,369500
,,
737,7126,370000
,,
737,7135,370500
,,
737,7145,371000
,,
737,7154,371500
,,
737,7164,372000
,,
737,7174,372500
,,
737,7183,373000
,,
737,7193,373500
,,
737,7202,374000
,,
737,7212,374500
,,
737,7222,375000
,,
737,7231,375500
,,
737,7241,376000
,,
737,7251,376500
,,
737,7260,377000
,,
737,7270,377500
,,
737,7280,378000
,,
737,7290,378500
,,
737,7300,379000
,,
737,7310,379500
,,
737,7320,380000
,,
737,7331,380500
,,
737,7340,381000
,,
737,7350,381500
,,
737,7359,382000
,,
737,7369,382500
,,
737,7378,383000
,,
737,7388,383500
,,
737,7397,384000
,,
737,7407,384500
,,
737,7417,385000
,,
737,7426,385500
,,
737,7435,386000
,,
737,7445,386500
,,
737,7455,387000
,,
737,7464,387500
,,
737,7474,388000
,,
737,7483,388500
,,
737,7493,389000
,,
737,7502,389500
,,
737,7512,390000
,,
737,7521,390500
,,
737,7531,391000
,,
737,7541,391500
,,
737,7550,392000
,,
737,7560,392500
,,
737,7569,393000
,,
737,7579,393500
,,
737,7588,394000
,,
737,7598,394500
,,
737,7607,395000
,,
737,7617,395500
,,
737,7626,396000
,,
737,7636,396500
,,
737,7645,397000
,,
737,7655,397500
,,
737,7665,398000
,,
737,7674,398500
,,
737,7684,399000
,,
737,7694,399500
,,
737,7703,400000
,,
737,7713,400500
,,
737,7723,401000
,,
737,7732,401500
,,
737,7742,402000
,,
737,7751,402500
,,
737,7761,403000
,,
737,7770,403500
,,
737,7780,404000
,,
737,7789,404500
,,
737,7799,405000
,,
737,7808,405500
,,
737,7818,406000
,,
737,7827,406500
,,
737,7837,407000
,,
737,7847,407500
,,
737,7856,408000
,,
737,7866,408500
,,
737,7876,409000
,,
737,7885,409500
,,
737,7895,410000
,,
737,7904,410500
,,
737,7914,411000
,,
737,7923,411500
,,
737,7933,412000
,,
737,7942,412500
,,
737,7952,413000
,,
737,7961,413500
,,
737,7971,414000
,,
737,7981,414500
,,
737,7990,415000
,,
737,8000,415500
,,
737,8009,416000
,,
737,8019,416500
,,
737,8029,417000
,,
737,8038,417500
,,
737,8048,418000
,,
737,8058,418500
,,
737,8067,419000
,,
737,8077,419500
,,
